Date	Open	High	Low	Close	Volume	Market Cap
Jul 12, 2019 	268.69 	278.86 	268.00 	276.28 	8,148,936,015 	29,526,802,979
Jul 11, 2019 	289.95 	290.02 	266.09 	268.70 	10,216,287,022 	28,713,849,048
Jul 10, 2019 	308.85 	313.07 	285.57 	290.00 	11,679,985,167 	30,985,827,113
Jul 09, 2019 	313.33 	318.22 	305.29 	308.88 	10,055,159,803 	32,998,749,928
Jul 08, 2019 	305.73 	314.27 	303.50 	313.25 	9,078,905,628 	33,461,369,498
Jul 07, 2019 	287.60 	310.14 	286.11 	305.70 	8,119,724,981 	32,650,611,906
Jul 06, 2019 	287.89 	295.99 	286.67 	287.55 	7,674,615,025 	30,707,785,756
Jul 05, 2019 	284.38 	293.92 	282.69 	288.00 	8,723,493,015 	30,751,916,427
Jul 04, 2019 	303.03 	303.96 	282.77 	284.52 	8,403,513,106 	30,377,082,394
Jul 03, 2019 	291.76 	303.34 	291.40 	303.10 	9,926,711,979 	32,356,299,765
Jul 02, 2019 	293.54 	295.66 	272.60 	291.60 	10,618,413,952 	31,124,332,021
Jul 01, 2019 	290.27 	301.03 	280.02 	293.64 	10,292,223,948 	31,338,571,563
Jun 30, 2019 	319.58 	322.79 	290.70 	290.70 	10,303,111,000 	31,020,295,932
Jun 29, 2019 	311.28 	322.04 	294.75 	320.06 	10,929,374,565 	34,149,263,832
Jun 28, 2019 	294.14 	313.03 	292.94 	311.23 	11,514,656,820 	33,202,586,960
Jun 27, 2019 	336.96 	343.43 	278.57 	294.27 	14,038,092,503 	31,389,390,615
Jun 26, 2019 	317.99 	361.40 	315.95 	336.75 	16,437,084,081 	35,916,727,561
Jun 25, 2019 	310.68 	318.13 	307.64 	318.13 	9,641,764,965 	33,925,713,000
Jun 24, 2019 	307.72 	312.33 	299.56 	310.42 	8,205,712,062 	33,100,160,024
Jun 23, 2019 	309.42 	318.57 	305.76 	307.83 	8,161,062,380 	32,819,043,043
Jun 22, 2019 	295.12 	315.19 	294.73 	309.38 	10,613,731,255 	32,980,338,717
Jun 21, 2019 	271.74 	295.30 	271.74 	294.91 	9,331,694,140 	31,433,771,859
Jun 20, 2019 	269.41 	274.07 	265.50 	271.70 	6,408,981,097 	28,955,655,290
Jun 19, 2019 	265.06 	270.33 	264.75 	269.43 	5,516,510,947 	28,710,780,975
Jun 18, 2019 	274.32 	274.32 	263.14 	265.05 	6,205,242,504 	28,240,458,529
Jun 17, 2019 	269.09 	275.44 	268.35 	274.35 	6,009,795,781 	29,227,567,867
Jun 16, 2019 	268.90 	278.14 	265.54 	269.22 	9,676,746,453 	28,677,606,760
Jun 15, 2019 	263.93 	271.51 	262.12 	269.02 	8,126,853,944 	28,652,203,067
Jun 14, 2019 	256.18 	265.37 	254.15 	264.09 	8,676,891,267 	28,123,338,885
Jun 13, 2019 	260.91 	262.16 	255.60 	256.17 	8,442,077,836 	27,276,572,627
Jun 12, 2019 	245.93 	261.02 	244.49 	260.90 	8,645,598,618 	27,777,154,177
Jun 11, 2019 	247.86 	248.66 	239.83 	245.78 	7,382,269,700 	26,163,906,569
Jun 10, 2019 	232.83 	247.66 	229.34 	247.52 	8,141,159,848 	26,345,596,475
Jun 09, 2019 	245.54 	245.97 	229.26 	233.09 	7,566,421,456 	24,806,123,509
Jun 08, 2019 	251.25 	252.38 	243.23 	245.74 	7,225,996,863 	26,149,221,979
Jun 07, 2019 	249.34 	254.35 	246.60 	250.93 	8,379,534,528 	26,698,353,830
Jun 06, 2019 	246.93 	249.94 	238.50 	249.47 	8,265,146,806 	26,540,057,659
Jun 05, 2019 	241.50 	248.14 	239.98 	247.05 	8,548,917,062 	26,278,874,481
Jun 04, 2019 	252.51 	252.51 	236.13 	241.34 	10,132,549,747 	25,667,971,281
Jun 03, 2019 	270.09 	270.33 	251.26 	252.61 	9,375,712,917 	26,863,086,906
Jun 02, 2019 	265.51 	272.81 	265.04 	270.23 	8,744,111,713 	28,732,949,885
Jun 01, 2019 	268.43 	273.56 	263.52 	265.39 	9,942,869,852 	28,215,330,784
May 31, 2019 	256.02 	268.66 	249.11 	268.11 	11,255,023,515 	28,501,098,831
May 30, 2019 	269.55 	287.20 	247.35 	255.86 	13,604,268,584 	27,194,892,741
May 29, 2019 	271.78 	273.76 	263.09 	269.46 	9,819,132,174 	28,636,457,373
May 28, 2019 	272.59 	274.32 	267.51 	271.77 	10,362,846,898 	28,878,512,607
May 27, 2019 	267.14 	278.51 	265.44 	272.86 	12,074,664,736 	28,991,071,396
May 26, 2019 	251.72 	269.17 	247.25 	267.07 	9,664,267,731 	28,371,943,145
May 25, 2019 	249.69 	257.36 	249.09 	251.76 	8,924,985,385 	26,742,086,786
May 24, 2019 	245.99 	255.26 	243.24 	249.48 	9,929,433,206 	26,497,014,859
May 23, 2019 	244.67 	247.62 	233.79 	245.97 	10,671,663,487 	26,119,891,327
May 22, 2019 	255.00 	258.80 	242.73 	244.70 	9,818,257,463 	25,982,060,192
May 21, 2019 	251.65 	262.11 	248.20 	255.22 	11,545,049,594 	27,095,257,004
May 20, 2019 	261.27 	261.55 	241.80 	251.86 	10,834,541,285 	26,736,046,292
May 19, 2019 	234.45 	263.74 	233.76 	261.29 	12,049,250,894 	27,733,299,057
May 18, 2019 	243.91 	246.36 	233.10 	234.60 	10,933,142,646 	24,896,520,187
May 17, 2019 	263.85 	266.98 	227.77 	243.76 	16,037,551,694 	25,866,318,005
May 16, 2019 	246.94 	275.39 	245.80 	264.01 	18,661,465,873 	28,010,958,253
May 15, 2019 	217.01 	247.45 	216.82 	247.15 	13,460,006,534 	26,219,111,162
May 14, 2019 	196.74 	217.87 	196.05 	217.15 	12,751,049,755 	23,033,114,137
May 13, 2019 	187.42 	205.10 	185.31 	196.85 	10,367,149,039 	20,876,934,045
May 12, 2019 	194.16 	201.88 	183.65 	187.33 	10,326,050,090 	19,864,635,091
May 11, 2019 	173.14 	203.47 	173.14 	194.30 	12,578,331,654 	20,602,050,120
May 10, 2019 	170.31 	175.89 	168.99 	173.14 	8,036,919,053 	18,355,936,406
May 09, 2019 	170.95 	172.88 	167.25 	170.29 	6,546,914,198 	18,051,087,500
May 08, 2019 	169.90 	172.18 	166.41 	170.95 	6,416,569,598 	18,118,602,844
May 07, 2019 	172.43 	180.39 	169.69 	169.80 	8,411,140,170 	17,994,460,619
May 06, 2019 	163.34 	175.76 	159.99 	172.65 	7,540,096,853 	18,294,624,766
May 05, 2019 	164.02 	165.40 	159.70 	163.45 	5,938,415,562 	17,317,292,591
