Date	Open	High	Low	Close	Volume	Market Cap
Jun 07, 2019 	7,826.90 	8,126.15 	7,788.37 	8,043.95 	19,141,423,231 	142,754,693,588
Jun 06, 2019 	7,819.63 	7,937.34 	7,571.47 	7,822.02 	19,474,611,077 	138,800,725,479
Jun 05, 2019 	7,704.34 	7,901.85 	7,668.67 	7,824.23 	21,760,923,463 	138,824,651,666
Jun 04, 2019 	8,210.99 	8,210.99 	7,564.49 	7,707.77 	24,609,731,549 	136,742,790,469
Jun 03, 2019 	8,741.75 	8,743.50 	8,204.19 	8,208.99 	22,004,511,436 	145,619,047,341
Jun 02, 2019 	8,565.47 	8,809.30 	8,561.24 	8,742.96 	20,266,216,022 	155,077,231,351
Jun 01, 2019 	8,573.84 	8,625.60 	8,481.58 	8,564.02 	22,488,303,544 	151,890,214,310
May 31, 2019 	8,320.29 	8,586.66 	8,172.55 	8,574.50 	25,365,190,957 	152,059,886,414
May 30, 2019 	8,661.76 	9,008.31 	8,221.27 	8,319.47 	29,246,528,551 	147,525,141,134
May 29, 2019 	8,718.59 	8,755.85 	8,482.73 	8,659.49 	23,473,479,966 	153,537,047,655
May 28, 2019 	8,802.76 	8,807.02 	8,634.72 	8,719.96 	24,226,919,267 	154,590,202,287
May 27, 2019 	8,674.07 	8,907.17 	8,668.70 	8,805.78 	27,949,839,564 	156,093,754,762
May 26, 2019 	8,055.21 	8,687.52 	7,924.67 	8,673.22 	26,677,970,092 	153,725,486,067
May 25, 2019 	7,991.89 	8,117.93 	7,965.98 	8,052.54 	22,256,813,107 	142,708,188,838
May 24, 2019 	7,881.70 	8,140.72 	7,824.45 	7,987.37 	25,919,126,991 	141,539,115,575
May 23, 2019 	7,677.27 	7,943.79 	7,533.20 	7,881.85 	24,457,107,820 	139,654,107,035
May 22, 2019 	7,956.29 	7,997.61 	7,615.99 	7,680.07 	24,719,473,175 	136,063,898,960
May 21, 2019 	7,977.97 	8,062.17 	7,843.34 	7,963.33 	25,127,245,056 	141,065,573,610
May 20, 2019 	8,196.92 	8,200.97 	7,678.78 	7,978.31 	23,843,404,340 	141,315,695,728
May 19, 2019 	7,267.96 	8,261.94 	7,267.96 	8,197.69 	25,902,422,040 	145,185,076,705
May 18, 2019 	7,341.66 	7,447.27 	7,251.50 	7,271.21 	21,354,286,562 	128,761,727,083
May 17, 2019 	7,886.93 	7,929.15 	7,038.12 	7,343.90 	30,066,644,905 	130,034,777,633
May 16, 2019 	8,194.50 	8,320.82 	7,729.61 	7,884.91 	33,167,197,581 	139,599,559,278
May 15, 2019 	7,989.37 	8,216.42 	7,899.11 	8,205.17 	28,344,112,920 	145,254,332,460
May 14, 2019 	7,807.88 	8,268.71 	7,696.39 	7,994.42 	32,031,452,227 	141,508,656,735
May 13, 2019 	6,971.18 	8,047.41 	6,898.28 	7,814.92 	28,677,672,182 	138,316,573,807
May 12, 2019 	7,203.51 	7,503.87 	6,815.77 	6,972.37 	27,773,333,680 	123,389,710,222
May 11, 2019 	6,379.67 	7,333.00 	6,375.70 	7,204.77 	28,867,562,329 	127,488,435,181
May 10, 2019 	6,175.82 	6,434.62 	6,161.52 	6,378.85 	19,419,875,368 	112,863,284,035
May 09, 2019 	5,982.32 	6,183.04 	5,982.32 	6,174.53 	16,784,645,411 	109,238,600,750
May 08, 2019 	5,849.48 	5,989.98 	5,794.72 	5,982.46 	15,320,605,300 	105,829,143,585
May 07, 2019 	5,745.60 	5,988.18 	5,741.40 	5,829.50 	18,026,409,033 	103,112,368,557
May 06, 2019 	5,791.69 	5,802.96 	5,653.69 	5,746.81 	15,737,171,804 	101,640,471,056
May 05, 2019 	5,831.07 	5,833.86 	5,708.04 	5,795.71 	14,808,830,723 	102,494,420,158
